ID_Processo;Data_Registro;Data_Desembaraco;Importador;Exportador;NCM;Descricao_Mercadoria;Pais_Origem;Modal_Transporte;Porto_Entrada;Valor_Mercadoria_USD;Valor_Frete_USD;Valor_Seguro_USD;Taxa_Cambio;Valor_Aduaneiro_BRL;II_Valor_BRL;IPI_Valor_BRL;PIS_Valor_BRL;COFINS_Valor_BRL;Canal_Parametrizacao
202403145;2023-11-01;2023-11-18;Nogueira Gomes - ME;Barbosa Pinto e Filhos Exporters;62044200;Vestidos de algodão;México;Marítimo;Porto de Itajaí (SC);140829.94;14993.91;1264.50;5.4690;859116.19;120686.36;79954.49;18041.44;82904.71;Verde
202403146;2025-03-10;2025-03-19;Pastor;Mendonça - ME Exporters;90189099;Outros instrumentos e aparelhos para medicina;Alemanha;Rodoviário;Fronteira de Foz do Iguaçu (PR);22821.29;1924.23;258.35;5.0264;125679.45;12719.56;14665.62;2639.27;12128.07;Verde
202403147;2025-01-04;2025-01-15;Novais Melo Ltda.;Monteiro S.A. Exporters;87089990;Outras partes e acessórios para veículos;China;Aéreo;Fronteira de Foz do Iguaçu (PR);52138.25;7211.53;598.85;5.3497;320707.19;55144.23;31244.89;6734.85;30948.24;Verde
202403148;2024-01-09;2024-01-28;Sampaio S.A.;Castro Exporters;87089990;Outras partes e acessórios para veículos;Alemanha;Aéreo;Aeroporto do Galeão (RJ);145243.95;18783.03;2588.56;5.1625;860152.73;111307.58;98934.61;18063.21;83004.74;Verde
202403149;2024-06-08;2024-06-14;Silveira Ltda.;da Cunha da Cunha - EI Exporters;90189099;Outros instrumentos e aparelhos para medicina;Estados Unidos;Marítimo;Porto de Itajaí (SC);27138.09;2441.32;167.23;4.9533;147344.03;23602.44;15218.36;3094.22;14218.70;Verde
202403150;2025-04-08;2025-04-11;Fonseca Lima e Filhos;Oliveira Exporters;87089990;Outras partes e acessórios para veículos;Alemanha;Aéreo;Aeroporto de Guarulhos (SP);41941.34;3510.83;767.93;5.0200;232024.90;39308.03;11939.48;4872.52;22390.40;Verde
202403151;2025-08-09;2025-08-12;Novais Andrade Ltda.;Sá S.A. Exporters;30049099;Outros medicamentos;Coreia do Sul;Marítimo;Aeroporto do Galeão (RJ);92416.96;5699.93;590.83;5.0106;494584.90;87074.11;34587.92;10386.28;47727.44;Verde
202403152;2025-07-21;2025-08-10;Campos;Costela Exporters;85171231;Celulares smartphones;México;Rodoviário;Porto de Itajaí (SC);125341.57;9066.45;988.64;5.2353;708842.13;94295.53;51385.54;14885.68;68403.27;Verde
202403153;2025-01-27;2025-02-06;Sá;Vasconcelos Oliveira S.A. Exporters;87089990;Outras partes e acessórios para veículos;Japão;Marítimo;Fronteira de Foz do Iguaçu (PR);96208.35;13304.72;943.75;5.3250;588182.57;58924.25;65450.87;12351.83;56759.62;Verde
202403154;2025-06-24;2025-07-12;Siqueira;Costa - EI Exporters;87089990;Outras partes e acessórios para veículos;China;Rodoviário;Aeroporto de Guarulhos (SP);110380.11;16187.83;1756.40;5.2877;678540.61;95918.75;53995.30;14249.35;65479.17;Verde
202403155;2024-03-01;2024-03-15;Nogueira Ltda.;da Mota S.A. Exporters;22042100;Vinhos em recipientes de capacidade não superior a 2 litros;Alemanha;Aéreo;Aeroporto de Guarulhos (SP);94549.10;8431.83;566.50;4.9580;513388.16;53806.06;59682.78;10781.15;49541.96;Amarelo
202403156;2024-03-07;2024-03-25;Araújo;Sampaio S.A. Exporters;39269090;Outras obras de plástico;Itália;Aéreo;Porto de Paranaguá (PR);22796.75;1502.66;413.49;4.9961;123468.12;17338.23;14653.37;2592.83;11914.67;Verde
202403157;2024-06-11;2024-07-01;da Cunha Rios Ltda.;Novais Exporters;87089990;Outras partes e acessórios para veículos;China;Marítimo;Fronteira de Foz do Iguaçu (PR);105897.53;6562.65;2065.75;4.8272;552839.57;64274.16;63182.70;11609.63;53349.02;Verde
202403158;2024-04-04;2024-04-20;Silveira;Santos Exporters;84713019;Outros computadores portáteis (laptops);China;Aéreo;Aeroporto de Guarulhos (SP);130941.04;7054.06;815.24;5.4305;753809.55;119882.57;52188.28;15830.00;72742.62;Amarelo
202403159;2025-03-10;2025-03-26;Porto Câmara S.A.;Monteiro Jesus S.A. Exporters;30049099;Outros medicamentos;Coreia do Sul;Rodoviário;Aeroporto de Guarulhos (SP);15238.97;965.56;110.43;4.8223;78675.63;13173.51;5308.26;1652.19;7592.20;Verde
202403160;2024-08-12;2024-08-17;Casa Grande Siqueira S/A;Fernandes Fogaça - ME Exporters;87089990;Outras partes e acessórios para veículos;Alemanha;Rodoviário;Porto de Itajaí (SC);33843.15;1947.88;282.24;5.2042;187732.51;31024.74;19241.81;3942.38;18116.19;Verde
202403161;2023-11-15;2023-11-29;Peixoto Abreu - EI;Pastor e Filhos Exporters;22042100;Vinhos em recipientes de capacidade não superior a 2 litros;Itália;Marítimo;Porto de Santos (SP);22030.65;1382.53;200.43;5.0040;118162.50;19132.85;8978.45;2481.41;11402.68;Verde
202403162;2023-10-09;2023-10-17;Albuquerque Câmara S/A;Cavalcante Oliveira S/A Exporters;85171231;Celulares smartphones;Argentina;Marítimo;Porto de Santos (SP);42306.62;5156.86;824.75;4.9238;237761.59;39806.32;23404.45;4992.99;22943.99;Verde
202403163;2024-11-08;2024-11-11;Sales;Câmara Ribeiro Ltda. Exporters;30049099;Outros medicamentos;Alemanha;Rodoviário;Porto de Santos (SP);40808.80;3177.62;317.11;5.1891;229895.45;40329.86;12549.30;4827.80;22184.91;Verde
202403164;2024-09-30;2024-10-06;Lopes Rios Ltda.;da Conceição Exporters;62044200;Vestidos de algodão;China;Aéreo;Aeroporto de Guarulhos (SP);18040.21;935.71;359.63;4.9877;96439.92;17255.94;10333.25;2025.24;9306.45;Verde
202403165;2025-07-29;2025-08-05;Machado;Borges e Filhos Exporters;39269090;Outras obras de plástico;China;Marítimo;Aeroporto de Guarulhos (SP);143459.12;11893.82;1777.43;4.8786;766576.22;104649.36;45879.74;16098.10;73974.61;Verde
202403166;2024-06-30;2024-07-15;Costa Duarte S/A;Alves Exporters;30049099;Outros medicamentos;Estados Unidos;Rodoviário;Aeroporto do Galeão (RJ);11908.37;1409.09;170.97;5.0882;68631.83;12186.80;5048.20;1441.27;6622.97;Verde
202403167;2024-07-27;2024-07-29;Vieira;Souza Exporters;39269090;Outras obras de plástico;Coreia do Sul;Aéreo;Aeroporto de Guarulhos (SP);98219.95;12932.64;1589.06;5.2369;590416.75;70904.71;58707.51;12398.75;56975.22;Verde
202403168;2023-12-15;2023-12-27;Abreu S/A;Pires Machado e Filhos Exporters;85171231;Celulares smartphones;Alemanha;Rodoviário;Porto de Itajaí (SC);99189.39;13011.58;1745.58;5.1085;582095.95;95446.00;50118.79;12224.01;56172.26;Verde
202403169;2024-01-19;2024-02-07;Mendes Ltda.;Cavalcanti Exporters;84713019;Outros computadores portáteis (laptops);Japão;Marítimo;Porto de Itajaí (SC);127924.32;11843.45;2217.54;5.4558;774643.45;99186.91;56917.13;16267.51;74753.09;Verde
202403170;2025-09-24;2025-10-10;da Paz e Filhos;Sousa S.A. Exporters;30049099;Outros medicamentos;Índia;Aéreo;Porto de Itajaí (SC);107649.81;10656.25;1923.59;5.2511;631337.92;67649.96;64549.31;13258.10;60924.11;Verde
202403171;2025-04-19;2025-04-26;Fonseca;Sousa Ribeiro S.A. Exporters;84713019;Outros computadores portáteis (laptops);México;Marítimo;Aeroporto do Galeão (RJ);42787.04;2972.92;349.23;5.3672;247477.24;38094.90;15546.39;5197.02;23881.55;Verde
202403172;2025-05-20;2025-06-05;da Conceição S.A.;Cassiano Exporters;85171231;Celulares smartphones;Estados Unidos;Rodoviário;Porto de Santos (SP);48449.57;4734.40;684.00;5.0151;270153.26;33742.38;30564.75;5673.22;26069.79;Verde
202403173;2024-11-22;2024-12-06;Porto;da Luz Lima S/A Exporters;85171231;Celulares smartphones;México;Aéreo;Aeroporto de Guarulhos (SP);127845.21;9695.40;1515.42;5.0714;705208.75;112572.96;69488.25;14809.38;68052.64;Verde
202403174;2024-09-06;2024-09-20;Costela;Nunes Exporters;22042100;Vinhos em recipientes de capacidade não superior a 2 litros;Argentina;Aéreo;Fronteira de Foz do Iguaçu (PR);90744.68;6637.96;781.00;5.1506;505601.64;84044.76;52594.28;10617.63;48790.56;Verde
202403175;2024-06-09;2024-06-22;Cassiano Leão Ltda.;Araújo e Filhos Exporters;39269090;Outras obras de plástico;Coreia do Sul;Marítimo;Porto de Paranaguá (PR);18761.39;1692.52;316.17;5.3308;110721.14;17399.86;5707.71;2325.14;10684.59;Verde
202403176;2024-04-11;2024-04-25;Moreira Silva Ltda.;da Mota da Mota S.A. Exporters;39269090;Outras obras de plástico;Estados Unidos;Marítimo;Porto de Paranaguá (PR);126386.85;12546.72;1463.31;5.3316;748540.01;102402.42;50636.38;15719.34;72234.11;Verde
202403177;2023-10-06;2023-10-09;Monteiro Sousa Ltda.;Rezende Exporters;87089990;Outras partes e acessórios para veículos;Alemanha;Marítimo;Aeroporto de Guarulhos (SP);72337.26;5096.23;564.23;5.1581;402320.04;59632.06;45129.98;8448.72;38823.88;Verde
202403178;2024-01-17;2024-01-19;Lopes e Filhos;da Cunha Alves S.A. Exporters;62044200;Vestidos de algodão;Estados Unidos;Rodoviário;Porto de Paranaguá (PR);40397.68;5616.12;219.45;5.1947;240167.86;41777.53;21527.28;5043.53;23176.20;Verde
202403179;2024-05-06;2024-05-16;Santos Leão Ltda.;Albuquerque Exporters;90189099;Outros instrumentos e aparelhos para medicina;Itália;Rodoviário;Aeroporto de Guarulhos (SP);80171.59;5526.30;1594.92;5.1658;450937.20;64163.43;47042.19;9469.68;43515.44;Verde
202403180;2024-11-12;2024-11-14;Garcia;Gonçalves Exporters;30049099;Outros medicamentos;Alemanha;Rodoviário;Aeroporto do Galeão (RJ);96680.13;11385.53;1616.70;5.0117;549695.08;60106.84;59662.43;11543.60;53045.58;Verde
202403181;2024-11-01;2024-11-17;Martins Gomes S.A.;Viana Montenegro - ME Exporters;39269090;Outras obras de plástico;Estados Unidos;Rodoviário;Fronteira de Foz do Iguaçu (PR);24760.09;1409.94;344.51;5.1190;135727.93;20459.14;12517.42;2850.29;13097.75;Amarelo
202403182;2023-11-17;2023-11-24;Macedo;Fernandes Exporters;84713019;Outros computadores portáteis (laptops);México;Aéreo;Aeroporto de Guarulhos (SP);36669.59;3507.63;447.46;5.1522;209306.48;31701.46;14483.40;4395.44;20198.07;Verde
202403183;2025-07-05;2025-07-15;Cardoso;Teixeira Exporters;22042100;Vinhos em recipientes de capacidade não superior a 2 litros;China;Marítimo;Aeroporto do Galeão (RJ);31873.33;3086.85;176.83;4.9243;173025.18;19889.39;14680.83;3633.53;16696.93;Verde
202403184;2024-06-11;2024-06-24;Souza;Casa Grande e Filhos Exporters;87089990;Outras partes e acessórios para veículos;Itália;Rodoviário;Porto de Itajaí (SC);117464.10;11047.13;1556.93;5.0362;655049.27;76614.86;58572.88;13756.03;63212.25;Verde
202403185;2025-06-20;2025-07-05;Vieira Moreira - ME;Lopes Exporters;90189099;Outros instrumentos e aparelhos para medicina;Estados Unidos;Marítimo;Fronteira de Foz do Iguaçu (PR);79933.14;6231.03;1249.11;5.1224;447765.79;60231.71;50361.15;9403.08;43209.40;Verde
202403186;2024-12-04;2024-12-09;Vieira;Porto Vieira e Filhos Exporters;90189099;Outros instrumentos e aparelhos para medicina;Coreia do Sul;Rodoviário;Porto de Santos (SP);53503.23;2892.06;830.44;5.3442;305825.75;37843.65;33712.53;6422.34;29512.18;Verde
202403187;2024-06-30;2024-07-14;Caldeira;Vieira Exporters;62044200;Vestidos de algodão;Argentina;Rodoviário;Aeroporto de Guarulhos (SP);89980.80;8414.38;773.58;5.4788;543325.80;91860.09;54219.66;11409.84;52430.94;Amarelo
202403188;2025-07-23;2025-08-06;Viana;da Cruz Exporters;62044200;Vestidos de algodão;México;Aéreo;Porto de Itajaí (SC);87341.17;6388.69;656.88;5.4778;517031.68;60293.78;36360.49;10857.67;49893.56;Verde
202403189;2025-08-29;2025-09-10;Rios S.A.;Mendonça Exporters;90189099;Outros instrumentos e aparelhos para medicina;Índia;Aéreo;Porto de Itajaí (SC);108485.32;6702.33;2017.83;5.4124;634362.94;74552.63;40455.64;13321.62;61216.02;Vermelho
202403190;2024-03-27;2024-04-06;Novais;Rodrigues Pacheco Ltda. Exporters;90189099;Outros instrumentos e aparelhos para medicina;Japão;Marítimo;Aeroporto do Galeão (RJ);79323.69;4011.84;1387.14;5.2523;444988.88;77398.93;26396.84;9344.77;42941.43;Verde
202403191;2023-10-23;2023-10-29;Nunes S.A.;Campos e Filhos Exporters;22042100;Vinhos em recipientes de capacidade não superior a 2 litros;Coreia do Sul;Marítimo;Porto de Itajaí (SC);145184.07;17947.77;2050.09;5.1532;851215.52;110730.67;47805.20;17875.53;82142.30;Verde
202403192;2025-04-18;2025-05-03;Freitas S/A;Nogueira Exporters;22042100;Vinhos em recipientes de capacidade não superior a 2 litros;México;Aéreo;Porto de Itajaí (SC);133564.03;12935.44;2150.99;5.4717;813370.72;117756.51;60654.77;17080.79;78490.27;Verde
202403193;2024-05-03;2024-05-07;Vieira;Abreu Exporters;85171231;Celulares smartphones;Japão;Aéreo;Porto de Itajaí (SC);71173.14;8286.42;970.98;5.4615;439271.39;70490.37;45178.80;9224.70;42389.69;Verde
202403194;2024-11-01;2024-11-03;Brito;Duarte Exporters;84713019;Outros computadores portáteis (laptops);Argentina;Aéreo;Porto de Santos (SP);25462.54;2844.85;447.65;4.9567;142530.11;16575.10;9671.67;2993.13;13754.16;Verde
202403195;2024-10-04;2024-10-18;Campos;Alves Exporters;84713019;Outros computadores portáteis (laptops);China;Marítimo;Aeroporto de Guarulhos (SP);51975.25;6041.96;322.01;5.1975;303218.10;43008.39;15202.37;6367.58;29260.55;Verde
202403196;2025-03-17;2025-03-22;Pacheco;Castro Duarte S.A. Exporters;22042100;Vinhos em recipientes de capacidade não superior a 2 litros;México;Aéreo;Porto de Paranaguá (PR);109187.22;8089.35;1622.25;4.8051;571320.72;88691.85;66745.24;11997.74;55132.45;Verde
202403197;2024-07-08;2024-07-20;Nascimento;Ribeiro Moreira e Filhos Exporters;22042100;Vinhos em recipientes de capacidade não superior a 2 litros;Alemanha;Aéreo;Aeroporto do Galeão (RJ);22060.84;3013.53;140.00;5.1318;129395.10;18712.63;9239.38;2717.30;12486.63;Amarelo
202403198;2025-06-17;2025-07-06;Cardoso Ltda.;Sousa da Cunha e Filhos Exporters;39269090;Outras obras de plástico;Argentina;Aéreo;Porto de Santos (SP);82544.55;10868.31;587.39;5.1640;485417.29;80622.10;47261.17;10193.76;46842.77;Verde
202403199;2025-06-02;2025-06-09;Cirino;Rodrigues S/A Exporters;85171231;Celulares smartphones;Coreia do Sul;Rodoviário;Aeroporto do Galeão (RJ);83932.88;11667.06;1476.30;5.0593;491137.82;81243.70;26304.66;10313.89;47394.80;Verde
202403200;2025-02-08;2025-02-25;Pastor S.A.;Novais Exporters;30049099;Outros medicamentos;Japão;Marítimo;Porto de Santos (SP);103478.27;15434.45;605.82;5.2194;623815.07;81535.40;42781.85;13100.12;60198.15;Verde
202403201;2025-03-11;2025-03-17;Brito Casa Grande Ltda.;Nunes Exporters;84713019;Outros computadores portáteis (laptops);Japão;Aéreo;Porto de Paranaguá (PR);128561.81;14941.72;1107.04;5.2558;760044.23;91090.94;54876.87;15960.93;73344.27;Verde
202403202;2023-10-26;2023-11-10;da Conceição Silveira - EI;Ramos Exporters;39269090;Outras obras de plástico;Itália;Aéreo;Porto de Santos (SP);90124.94;10569.12;1130.67;4.9685;505916.17;68526.97;52163.62;10624.24;48820.91;Verde
202403203;2025-01-02;2025-01-16;Cavalcanti;Porto - ME Exporters;39269090;Outras obras de plástico;Estados Unidos;Rodoviário;Porto de Itajaí (SC);122660.83;9182.18;1799.55;5.3920;720600.68;77066.15;70445.80;15132.61;69537.97;Verde
202403204;2025-08-21;2025-08-27;Teixeira Rodrigues - ME;Fonseca Pimenta Ltda. Exporters;39269090;Outras obras de plástico;Argentina;Aéreo;Porto de Itajaí (SC);118731.67;16445.75;2120.34;5.1748;710488.45;74548.45;36627.02;14920.26;68562.14;Amarelo
202403205;2025-02-01;2025-02-20;Nogueira;Melo Exporters;87089990;Outras partes e acessórios para veículos;Alemanha;Aéreo;Fronteira de Foz do Iguaçu (PR);2045.67;134.55;10.77;4.8328;10588.62;1606.37;598.93;222.36;1021.80;Verde
202403206;2024-02-08;2024-02-10;Peixoto e Filhos;Barros Ltda. Exporters;62044200;Vestidos de algodão;Japão;Marítimo;Aeroporto de Guarulhos (SP);35922.21;2990.55;550.60;4.9639;195892.17;23338.29;13443.81;4113.74;18903.59;Verde
202403207;2024-06-28;2024-07-10;Araújo;Oliveira Exporters;90189099;Outros instrumentos e aparelhos para medicina;Coreia do Sul;Rodoviário;Fronteira de Foz do Iguaçu (PR);147787.64;21335.05;2832.05;5.0091;861338.49;114245.87;61884.82;18088.11;83119.16;Verde
202403208;2023-10-13;2023-11-01;Cardoso - EI;Aparecida Mendonça Ltda. Exporters;90189099;Outros instrumentos e aparelhos para medicina;Coreia do Sul;Marítimo;Porto de Itajaí (SC);12304.53;1528.60;61.94;5.0027;69512.87;8572.40;4803.41;1459.77;6707.99;Verde
202403209;2025-02-14;2025-02-22;Fogaça;da Mota Exporters;87089990;Outras partes e acessórios para veículos;Alemanha;Rodoviário;Porto de Paranaguá (PR);145092.91;21283.49;852.27;5.4270;907549.99;92844.44;107363.54;19058.55;87578.57;Amarelo
202403210;2024-02-28;2024-03-16;Abreu;Rodrigues Exporters;39269090;Outras obras de plástico;Itália;Aéreo;Porto de Paranaguá (PR);112866.13;15149.77;1268.20;5.1696;668347.08;83338.60;48392.93;14035.29;64495.49;Amarelo
202403211;2024-09-17;2024-09-19;Nascimento;Camargo Exporters;84713019;Outros computadores portáteis (laptops);Argentina;Marítimo;Aeroporto do Galeão (RJ);74389.32;6437.09;1244.74;5.1062;419071.71;43598.66;45436.18;8800.51;40440.42;Verde
202403212;2024-08-19;2024-08-31;Abreu;Azevedo Exporters;30049099;Outros medicamentos;Índia;Aéreo;Porto de Itajaí (SC);6429.52;794.06;83.61;5.1744;37810.32;5581.27;2143.41;794.02;3648.70;Verde
202403213;2025-03-30;2025-04-18;Sá;Teixeira Exporters;30049099;Outros medicamentos;Índia;Aéreo;Porto de Santos (SP);94993.21;9320.68;1211.65;5.1424;542654.54;59554.65;37372.04;11395.75;52366.16;Verde
202403214;2024-03-09;2024-03-17;Araújo S/A;Barros S.A. Exporters;84713019;Outros computadores portáteis (laptops);Japão;Rodoviário;Aeroporto de Guarulhos (SP);76108.79;9658.85;1077.98;5.4984;477511.96;51046.95;26186.85;10027.75;46079.90;Verde
202403215;2025-03-19;2025-03-25;Pereira;Oliveira - EI Exporters;85171231;Celulares smartphones;China;Aéreo;Porto de Paranaguá (PR);40129.47;3285.92;387.16;4.8537;212604.44;33894.91;22159.55;4464.69;20516.33;Verde
202403216;2025-06-09;2025-06-26;da Costa Ltda.;Castro Casa Grande Ltda. Exporters;22042100;Vinhos em recipientes de capacidade não superior a 2 litros;Japão;Marítimo;Fronteira de Foz do Iguaçu (PR);84725.77;5800.61;1222.46;5.3570;491498.54;66169.72;36527.65;10321.47;47429.61;Amarelo
202403217;2024-04-04;2024-04-17;Rocha;Barros Ltda. Exporters;62044200;Vestidos de algodão;Argentina;Aéreo;Porto de Itajaí (SC);45629.61;4330.81;899.76;5.2869;268892.69;41731.60;19055.63;5646.75;25948.14;Verde
202403218;2023-12-26;2024-01-06;Costa;Sales Albuquerque S/A Exporters;87089990;Outras partes e acessórios para veículos;México;Aéreo;Porto de Santos (SP);135042.42;11721.25;912.10;4.9293;727938.17;130627.39;54703.99;15286.70;70246.03;Verde
202403219;2024-09-24;2024-09-30;Viana Lopes - ME;da Luz Exporters;22042100;Vinhos em recipientes de capacidade não superior a 2 litros;Argentina;Marítimo;Porto de Paranaguá (PR);17079.27;1272.62;138.96;5.4287;100381.28;11290.63;9207.16;2108.01;9686.79;Verde
202403220;2023-10-04;2023-10-18;Monteiro Barros - EI;Borges Exporters;84713019;Outros computadores portáteis (laptops);Índia;Rodoviário;Aeroporto de Guarulhos (SP);125590.64;7860.00;893.16;4.8740;654791.68;102617.02;36905.17;13750.63;63187.40;Verde
202403221;2024-12-12;2024-12-31;Moraes Viana - EI;Ramos da Paz S/A Exporters;85171231;Celulares smartphones;México;Rodoviário;Porto de Santos (SP);3266.57;247.84;44.21;4.9992;17790.25;2875.60;1966.47;373.60;1716.76;Verde
202403222;2024-12-03;2024-12-20;Dias;Peixoto e Filhos Exporters;87089990;Outras partes e acessórios para veículos;Japão;Aéreo;Porto de Paranaguá (PR);105343.97;6207.78;1528.17;4.9492;559655.14;60759.99;31928.38;11752.76;54006.72;Verde
202403223;2024-01-06;2024-01-22;Oliveira;Aparecida S.A. Exporters;84713019;Outros computadores portáteis (laptops);Itália;Rodoviário;Porto de Itajaí (SC);130540.77;10375.57;1665.62;5.3497;762770.71;123154.35;59966.35;16018.18;73607.37;Verde
202403224;2024-08-23;2024-09-02;Garcia;Garcia Exporters;39269090;Outras obras de plástico;Estados Unidos;Rodoviário;Aeroporto do Galeão (RJ);99829.40;6966.37;924.91;4.8190;519105.96;78303.02;46447.99;10901.23;50093.72;Amarelo
202403225;2024-07-04;2024-07-22;da Rosa;Ferreira Exporters;62044200;Vestidos de algodão;Alemanha;Aéreo;Aeroporto de Guarulhos (SP);43588.12;2430.98;864.26;5.3762;252054.32;40030.69;13032.66;5293.14;24323.24;Verde
202403226;2024-09-01;2024-09-10;Cardoso;Alves e Filhos Exporters;85171231;Celulares smartphones;China;Marítimo;Aeroporto do Galeão (RJ);78341.70;5729.46;723.45;5.3411;452896.49;78485.60;39132.62;9510.83;43704.51;Verde
202403227;2025-09-02;2025-09-17;Cunha Câmara Ltda.;Fogaça S.A. Exporters;30049099;Outros medicamentos;Coreia do Sul;Aéreo;Porto de Santos (SP);16576.15;1958.42;282.32;4.8725;91685.30;10954.79;10259.69;1925.39;8847.63;Verde
